categoy,Sub Category,name,ref,barcode,cost,vendor,public_price,Size_H,Size_W,Color,Gender
Jacket,91091000,GFC10679 96003+tup tule drapagekraag taille strik rokgodetcrepegeorget,67502,4589000820491,"27,99",COM23594,"69,95",L,31,Black,Woman
Jacket,91091000,GFC10679 96003+tup tule drapagekraag taille strik rokgodetcrepegeorget,67502,4589000833667,"27,99",COM25801,"69,95",S,44,Red,Woman
Jacket,91044900,GFC10664 37003 t vlekkenprint V hals voor+achter gevoerd,67503,4589000820506,"36,99",COM7778,"117,95",M,42,White Black,Woman
totaalstuk,91106310,GFC10682 50003 t crepe tule buste drapage volant taille,67504,4589000820544,"39,99",COM12268,"126,95",L,42,Black,Man
Blouse,91099090,GFC10684 74003 t tule haltersluiting gepunt gouden bies mouw,67508,4589000820599,"19,99",COM18683,"63,95",XL,41,White,Woman
Blouse,91099090,GFC10684 74003 t tule haltersluiting gepunt gouden bies mouw,67508,4589000820605,"19,99",COM23750,"63,95",S,43,Bluekonings,Man
Blouse,91099090,GFC10684 74003 t tule haltersluiting gepunt gouden bies mouw,67508,4589000820612,"19,99",COM12639,"63,95",S,42,Bluekonings,Man
T-shirt,91099090,GFC10132 00002+t chic a state of mind crepe georgette band pailletten,67511,4589000820674,"17,99",COM15602,"44,95",S,40,Green Black,Man
T-shirt,91099090,GFC10132 00002+t chic a state of mind crepe georgette band pailletten,67511,4589000833612,"17,99",COM12639,"44,95",M,39,Green Black,Woman
Jacket,91106310,GFC10114 56002 t up netstof bloem geborduurd opstaande kraag klokrok,67512,4589000820728,"29,99",COM20695,"95,95",XS,44, White,Man
pantalon,91106310,GFC10633 73003 thoge taille 2 springplooi wijde pijp riem+studs,67513,4589000820735,"31,99",COM7663,"99,95",S,42,Black,Woman
pantalon,91044900,GFC10639 55003toverslag aan kruis technostof 2 springplooien smalle zo,67514,4589000820766,"19,99",COM23594,"63,95",XL,38,Black,Woman
pantalon,84011900,GFC10639 41003+toverslag aan kruis+overslag jersey brede taile gepofte,67515,4589000820773,"23,99",COM25801,"59,95",S,31,Grey donker,Woman
pantalon,91023010,GFC10663 11003+t technostof slimfit suede centuur ingestampte ringen,67517,4589000820810,"27,49",COM7778,"69,95",XS,43,Black,Woman
rok,91091000,GFC10670 28003 t crepe georgette gekruiste brede tailleband gelaserd,67627,4589000825129,"14,99",COM12268,"47,95",XL,40,Bluevliegeniers,Man
vest,91023010,GFC10127 18002 t ronde hals crepe georgette gevoerd kort,67628,4589000825143,"29,99",COM18683,"95,95",M,31,Pink oud,Man
vest,91023010,GFC10663 67003+t ecoleer ronde hals gevoerd 4 drukknopen,67629,4589000825150,"39,99",COM23750,"99,95",XXL,40,Bluedonker,Woman
vest,91023010,GFC10663 67003+t ecoleer ronde hals gevoerd 4 drukknopen,67629,4589000832783,"39,99",COM15602,"99,95",M,39,Bluedonker,Man
vest,91023010,GFC10663 90003 t ecoleer ronde hals kraagloos,67630,4589000825167,"24,99",COM12639,"79,95",XS,41,Bluedonker,Woman
vest,91023010,GFC10669 84003 t crepe puntsluiting ritsband gelaserd,67633,4589000825204,"44,99",COM20695,"139,95",XXL,39,Black,Woman
vest,91023010,GFC10669 84003 t crepe puntsluiting ritsband gelaserd,67633,4589000825205,"44,99",COM7663,"139,95",L,42,Black,Man
vest,91023010,GFC10664 97003+t 3schuin rits Vhals kraagloos neopreen,67634,4589000825211,"37,99",COM23594,"93,95",S,37,Pink oud,Man
vest,91023010,GFC10664 97003+t 3schuin rits Vhals kraagloos neopreen,67634,4589000825212,"37,99",COM25801,"93,95",XL,38,Pink oud,Woman
vest,91023010,GFC10664 97003+t 3schuin rits Vhals kraagloos neopreen,67634,4589000825228,"37,99",COM7778,"93,95",XL,44,Black,Woman
vest,91023010,GFC10664 97003+t 3schuin rits Vhals kraagloos neopreen,67634,4589000825229,"37,99",COM12268,"93,95",XXL,40,Black,Woman
mantel,84031900,GFC10673 58003 t geperforeerde suedine ronde hals,67635,4589000825242,"34,99",COM18683,"109,95",S,37,Brown kastanje,Woman
rok,91081100,GFC10674 44003+t ecoleer plisse bicolor ,67636,4589000825266,"45,99",COM23750,"109,95",XS,41,beig Black,Man
rok,91081100,GFC10674 44003+t ecoleer plisse bicolor ,67636,4589000825267,"45,99",COM15602,"109,95",L,44,beig Black,Woman
rok,91081100,GFC10674 44003+t ecoleer plisse bicolor ,67636,4589000825273,"45,99",COM12639,"109,95",XL,31,terra Black,Man
rok,91081100,GFC10674 44003+t ecoleer plisse bicolor ,67636,4589000825297,"45,99",COM20695,"109,95",XXL,37,terra Black,Woman
Blouse,91081100,GFC10129 11002 t 2*volan plisse+uni crepe georgette,67637,4589000829691,"28,99",COM7663,"89,95",M,39,Bluevliegeniers,Man
pantalon,91044900,GFC10672 46003+tgekruiste gulp+rits brede jersey tailleband ,67638,4589000825310,"21,99",COM23594,"54,95",L,43,Black,Man
pantalon,91044900,GFC10672 46003+tgekruiste gulp+rits brede jersey tailleband ,67638,4589000825327,"21,99",COM25801,"54,95",XL,37,beige,Man
pantalon,91044900,GFC10672 46003+tgekruiste gulp+rits brede jersey tailleband ,67638,4589000838037,"21,99",COM7778,"54,95",XXL,37,beige,Man
Jacket,91044900,GFC10634 49003+thoepel brede streep 3 panden kapmouw open hals ,67660,4589000826690,"25,99",COM12268,"64,95",XS,41,Grey Black,Woman
Jacket,91044900,GFC10634 49003+thoepel brede streep 3 panden kapmouw open hals ,67660,4589000826706,"25,99",COM18683,"64,95",M,42,Grey Black,Man
Blouse,91091000,GFC10666 76003+tcrepe georgette A lijn tunesichekraag+metaalplaat onde,67661,4589000826720,"23,99",COM23750,"59,95",XXXL,38,beig ,Woman
Blouse,91091000,GFC10666 76003+tcrepe georgette A lijn tunesichekraag+metaalplaat onde,67661,4589000826737,"23,99",COM12268,"59,95",S,42,beig ,Woman
Blouse,91091000,GFC10666 76003+tcrepe georgette A lijn tunesichekraag+metaalplaat onde,67661,4589000826744,"23,99",COM18683,"59,95",M,44,dBlue ,Woman
Blouse,91091000,GFC10666 76003+tcrepe georgette A lijn tunesichekraag+metaalplaat onde,67661,4589000826751,"23,99",COM23750,"59,95",XL,43,dBlue ,Woman
Blouse,91091000,GFC10666 76003+tcrepe georgette A lijn tunesichekraag+metaalplaat onde,67661,4589000826768,"23,99",COM15602,"59,95",L,42,dBlue ,Woman
Blouse,91091000,GFC10666 76003+tcrepe georgette A lijn tunesichekraag+metaalplaat onde,67661,4589000826775,"23,99",COM12639,"59,95",L,41,lblau White,Woman
Blouse,91091000,GFC10666 76003+tcrepe georgette A lijn tunesichekraag+metaalplaat onde,67661,4589000829684,"23,99",COM20695,"59,95",XL,42,lblau White,Woman
Jacket,91044900,GFC10662 23003 t ruginzet netstof floqué klokrok uni boord,67768,4589000829646,"29,99",COM7663,"89,95",XL,37,Black,Man
pantalon,91023010,GFC10609 03003+tcrepe slim fit hoge taille 2 schuin insteekza,67819,4589000831748,"25,99",COM23594,"64,95",XL,40,Pink,Man
Jacket,91023010,GFC10634 51003+tlange zijvolan tule plisse buste rok glanskatoenritsru,67820,4589000831755,"38,99",COM25801,"96,95",M,41,Pink oud,Man
Jacket,91023010,GFC10634 51003+tlange zijvolan tule plisse buste rok glanskatoenritsru,67820,4589000831756,"38,99",COM7778,"96,95",XS,44,Pink oud,Man
Jacket,91109090,cfm00067 53003+tbuste piqué open hals 5fijne plooien aan heupen lange,67822,4589000831779,"29,99",COM12268,"74,95",XS,41,taupe,Man
Jacket,91109090,cfm00067 53003+tbuste piqué open hals 5fijne plooien aan heupen lange,67822,4589000831780,"29,99",COM18683,"74,95",XL,43,taupe,Man
pantalon,91044900,GFC10608 37003+tslim fit gabardine centuur 5 ringen gabardine zonder,67823,4589000831786,"24,49",COM23750,"59,95",M,43,Bluedonker,Woman
Blouse,91091000,GFC10122 28002 t wazige grote bloem 2 zijvolans schouder,67824,4589000831809,"31,99",COM15602,"99,95",S,43,bord Pink,Woman
Blouse,91091000,GFC10122 28002 t wazige grote bloem 2 zijvolans schouder,67824,4589000831816,"31,99",COM12639,"99,95",M,42,bord Pink,Woman
Blouse,91091000,GFC10122 28002 t wazige grote bloem 2 zijvolans schouder,67824,4589000831823,"31,99",COM20695,"99,95",S,31,bord Pink,Man
totaalstuk,91044900,GFC10125 36002+t crepe los bovenstuk rechte pijp+kapnaad,67825,4589000831830,"31,99",COM7663,"79,95",M,31,Black,Woman
pul trui,91023010,GFC10659 53003+t studs hartvorm opleg kant+bouclet langharig schouder,67826,4589000831847,"23,99",COM23594,"59,95",XXL,31,Black,Woman
pul trui,91044900,GFC10659 57003+t overslag diamantknoop afgeboord jersey,67827,4589000831854,"19,99",COM25801,"49,95",M,43,Black,Man
totaalstuk,91044900,GFC10126 36002+t crepe georgette volan over buste wijde pijp,67828,4589000831861,"35,99",COM7778,"89,95",S,37,Black,Man
totaalstuk,91044900,GFC10126 36002+t crepe georgette volan over buste wijde pijp,67828,4589000831862,"35,99",COM12268,"89,95",L,38,Black,Man
totaalstuk,91044900,GFC10126 36002+t crepe georgette volan over buste wijde pijp,67828,4589000831878,"35,99",COM18683,"89,95",XS,42,Black,Woman
Jacket,91023010,GFC10663 36003 t schakelprint buikplooien,67831,4589000831915,"25,99",COM23750,"79,95",M,41,dBlue White,Woman
Blouse,91091000,GFC10665 42003 tcrepe xtra wijd vleermuismouw gevoerd,67832,4589000831922,"27,99",COM15602,"88,95",M,43,Green water,Man
T-shirt,91044900,GFC10671 14003 topen hals+volan tule fijn geribd ,67833,4589000831939,"23,99",COM12639,"75,95",M,42, White,Woman
T-shirt,91044900,GFC10671 14003 topen hals+volan tule fijn geribd ,67833,4589000831946,"23,99",COM20695,"75,95",S,42,Pink oud,Woman
Blouse,91091000,GFC10670 36003 tseersucker gebloemd communiekraag+mouw+onderstuk tule,67834,4589000831953,"22,99",COM7663,"72,95",XL,39,Pink ,Woman
Blouse,91091000,GFC10670 36003 tseersucker gebloemd communiekraag+mouw+onderstuk tule,67834,4589000831960,"22,99",COM23594,"72,95",L,40,Pink ,Woman
Blouse,91091000,GFC10670 36003 tseersucker gebloemd communiekraag+mouw+onderstuk tule,67834,4589000831977,"22,99",COM25801,"72,95",XS,41,Pink ,Man
vest,91109090,GFC10670 10003 tafgerond kort neopreen,67835,4589000832011,"16,99",COM7778,"53,95",XXXL,42,Black,Man
Jacket,91109090,GFC10665 11003 tbuikplooien gedrapeerde kraag volan op rok crepe georg,67837,4589000832042,"27,99",COM12268,"88,95",XL,40,Blueindigo,Woman
Jacket,91044900,GFC10665 43003 tschoudersplit 3hoek inzetstuk bicolor crepe georgetteA,67838,4589000832059,"29,99",COM18683,"95,95",M,39,Blue ,Man
Jacket,91044900,GFC10665 43003 tschoudersplit 3hoek inzetstuk bicolor crepe georgetteA,67838,4589000832060,"29,99",COM23750,"95,95",XL,40,Blue ,Man
Jacket,91044900,GFC10665 43003 tschoudersplit 3hoek inzetstuk bicolor crepe georgetteA,67838,4589000832066,"29,99",COM12639,"95,95",L,41,Blue ,Woman
Jacket,91044900,GFC10665 43003 tschoudersplit 3hoek inzetstuk bicolor crepe georgetteA,67838,4589000832067,"29,99",COM15602,"95,95",XS,42,Blue ,Man
Jacket,91044900,GFC10665 43003 tschoudersplit 3hoek inzetstuk bicolor crepe georgetteA,67838,4589000832196,"29,99",COM12639,"95,95",M,43,Blue ,Woman
Blouse,91091000,GFC10127 73002 tseersucker volant 3springplooien goudstrik,67840,4589000832080,"18,99",COM20695,"59,95",M,44,Blueazuur,Man
Blouse,91091000,GFC10127 73002 tseersucker volant 3springplooien goudstrik,67840,4589000832097,"18,99",COM7663,"59,95",XXXL,42,Green water,Woman
Jacket,91044900,GFC10665 08003 ttaffeta gebloemd open rug gevoerd brede bretel,67842,4589000832110,"43,99",COM23594,"139,95",L,40,Grey Pink,Woman
Jacket,91044900,GFC10674 42003 thalterJacket zebrarok pailletten,67843,4589000832127,"29,99",COM25801,"95,95",XL,42,Blue Black,Woman
Jacket,91044900,GFC10674 42003 thalterJacket zebrarok pailletten,67843,4589000832134,"29,99",COM7778,"95,95",L,31,Blue Black,Woman
Jacket,91044900,GFC10674 42003 thalterJacket zebrarok pailletten,67843,4589000832141,"29,99",COM12268,"95,95",XL,41,fushi Black,Man
Jacket,91044900,GFC10674 42003 thalterJacket zebrarok pailletten,67843,4589000834114,"29,99",COM18683,"95,95",XXL,37,fushi Black,Man
pantalon,91044900,GFC10127 20002 ttechnostof schuin zakken omslag slim fit normaletaille,67844,4589000832158,"27,99",COM23750,"88,95",S,39, White,Man
pantalon,91044900,GFC10127 20002 ttechnostof schuin zakken omslag slim fit normaletaille,67844,4589000832165,"27,99",COM15602,"88,95",XL,37,Pink oud,Man
pantalon,91044900,GFC10127 20002 ttechnostof schuin zakken omslag slim fit normaletaille,67844,4589000832166,"27,99",COM12639,"88,95",S,38,Pink oud,Woman
Blouse,91044900,GFC10129 11002 t2*volan plisse+uni crepe georgette,67845,4589000832172,"28,99",COM20695,"89,95",L,39,Pink oud,Woman
Blouse,91044900,GFC10129 11002 t2*volan plisse+uni crepe georgette,67845,4589000832189,"28,99",COM7663,"89,95",XXL,37,Bluevliegeniers,Woman
T-shirt,91044900,GFC10629 33003 tdrapagekraag mousseline gelaserd tube,67846,4589000832202,"13,49",COM23594,"39,95",L,42,Red,Woman
T-shirt,91044900,GFC10629 33003 tdrapagekraag mousseline gelaserd tube,67846,4589000832219,"13,49",COM25801,"39,95",M,43,Black,Woman
Jacket,91091000,GFC10635 58003 tdrapagekraag crepe georgette vlindermouw plooien taill,67847,4589000832226,"23,99",COM7778,"69,95",XS,38,Bluevliegeniers,Woman
T-shirt,91023010,GFC10629 29003 tmousse open hals ,67848,4589000832233,"11,99",COM12268,"34,95",XL,39,Bluekonings,Man
Jacket,91023010,GFC10664 93003 tplisse mouw A lijn open hals crepe georgette ,67849,4589000832240,"44,99",COM18683,"129,95",S,44,Black,Woman
Jacket,91023010,GFC10664 93003 tplisse mouw A lijn open hals crepe georgette ,67849,4589000832257,"44,99",COM23750,"129,95",L,37,Black,Woman
Jacket,91023010,GFC10664 93003 tplisse mouw A lijn open hals crepe georgette ,67849,4589000832264,"44,99",COM15602,"129,95",XS,44,Black,Man
Jacket,91023010,GFC10664 93003 tplisse mouw A lijn open hals crepe georgette ,67849,4589000832288,"44,99",COM12639,"129,95",L,43,Pink oud,Woman
Jacket,91023010,GFC10664 93003 tplisse mouw A lijn open hals crepe georgette ,67849,4589000832295,"44,99",COM20695,"129,95",XL,39,zalm,Woman
Jacket,91023010,GFC10664 93003 tplisse mouw A lijn open hals crepe georgette ,67849,4589000832332,"44,99",COM7663,"129,95",XXXL,42,Pink oud,Man
Jacket,91023010,GFC10664 93003 tplisse mouw A lijn open hals crepe georgette ,67849,4589000832349,"44,99",COM23594,"129,95",M,43,Pink oud,Woman
Jacket,91023010,GFC10664 93003 tplisse mouw A lijn open hals crepe georgette ,67849,4589000832356,"44,99",COM25801,"129,95",L,39,Blue,Man
vest,91023010,GFC10126 83002 tcrepe georgette kraagloos gepunt,67850,4589000832370,"31,99",COM7778,"94,95",XXL,38,Pink oud,Man
vest,91023010,GFC10126 83002 tcrepe georgette kraagloos gepunt,67850,4589000832387,"31,99",COM12268,"94,95",XL,40,Pink oud,Man
vest,91023010,GFC10126 83002 tcrepe georgette kraagloos gepunt,67850,4589000832394,"31,99",COM18683,"94,95",M,43,Pink oud,Woman
vest,91023010,GFC10126 83002 tcrepe georgette kraagloos gepunt,67850,4589000832400,"31,99",COM23750,"94,95",XL,39,Black,Man
vest,91023010,GFC10126 83002 tcrepe georgette kraagloos gepunt,67850,4589000832417,"31,99",COM12268,"94,95",XXL,43,Black,Man
vest,91023010,GFC10126 83002 tcrepe georgette kraagloos gepunt,67850,4589000832424,"31,99",COM18683,"94,95",S,37,Black,Woman
mantel,91106310,GFC10666 16003 t3 banden ajour gehaakt bicolor ,67851,4589000832462,"49,99",COM23750,"149,95",XXL,44, Black,Man
Jacket,91044900,GFC10667 75003 tgebekte zoom onderrok open hals crepe georgette,67852,4589000832479,"41,99",COM15602,"124,95",S,42,dBlue ,Woman
Jacket,91044900,GFC10667 75003 tgebekte zoom onderrok open hals crepe georgette,67852,4589000832486,"41,99",COM12639,"124,95",XXL,39,dBlue ,Woman
Jacket,91044900,GFC10667 75003 tgebekte zoom onderrok open hals crepe georgette,67852,4589000832493,"41,99",COM20695,"124,95",XXXL,38,dBlue ,Man
Jacket,91044900,GFC10667 75003 tgebekte zoom onderrok open hals crepe georgette,67852,4589000832509,"41,99",COM7663,"124,95",XL,40,Red Black,Man
Jacket,91044900,GFC10667 75003 tgebekte zoom onderrok open hals crepe georgette,67852,4589000832516,"41,99",COM23594,"124,95",L,39,Red Black,Woman
Jacket,91044900,GFC10667 75003 tgebekte zoom onderrok open hals crepe georgette,67852,4589000832523,"41,99",COM25801,"124,95",S,38,Red Black,Man
Blouse,91091000,GFC10674 66003 tjabot plisse vooraan crepe georgette,67853,4589000832530,"27,99",COM7778,"79,95",M,43,beige,Man
Blouse,91091000,GFC10674 66003 tjabot plisse vooraan crepe georgette,67853,4589000832547,"27,99",COM12268,"79,95",XS,40,Blueazuur,Man
Blouse,91091000,GFC10674 66003 tjabot plisse vooraan crepe georgette,67853,4589000832554,"27,99",COM18683,"79,95",XS,43,Blueazuur,Woman
Blouse,91091000,GFC10674 66003 tjabot plisse vooraan crepe georgette,67853,4589000832561,"27,99",COM23750,"79,95",XXL,37,Green water,Man
Blouse,91091000,GFC10674 66003 tjabot plisse vooraan crepe georgette,67853,4589000832578,"27,99",COM15602,"79,95",XL,44,Pink oud,Woman
Jacket,91106310,GFC10677 81003+tingeweven bloemmotief glanscoating klokrok springplooi,67854,4589000832592,"47,99",COM12639,"119,95",XL,42,lGrey lila,Woman
pul trui,91099090,cfm0006749003 t1nacre knoop wijdvallend plooien onder buste en in rug,67858,4589000832653,"31,99",COM20695,"94,95",XL,42,vison,Woman
pul trui,91044900,cfm00068 05003 tV-hals skinny middenrib lange mouw ,67860,4589000832684,"21,99",COM7663,"64,95",M,42,taupe,Man
vest,91044900,GFC10128 62002 tcrepe gepunt gelaserd kraagloos 2 ritsen,67863,4589000832714,"21,99",COM23594,"69,95",XL,42,Blue,Man
Jacket,91044900,GFC10667 33003 tbuste gehaakt glanskatoen rok netstof plisse 6 laagjes,67864,4589000832738,"49,99",COM25801,"146,95",M,37,Pink,Man
Jacket,91044900,GFC10667 33003 tbuste gehaakt glanskatoen rok netstof plisse 6 laagjes,67864,4589000832752,"49,99",COM7778,"146,95",L,43,Pink,Man
Jacket,91044900,GFC10667 33003 tbuste gehaakt glanskatoen rok netstof plisse 6 laagjes,67864,4589000832998,"49,99",COM12268,"146,95",S,38,Pink,Woman
T-shirt,91044900,GFC10667 43003 tXLbloem drapage kraag rug gehaakt gevoerd,67866,4589000832776,"23,99",COM18683,"69,95",M,41,White Red,Woman
vest,91091000,GFC10667 36003 tstruktuurstof gestikte hartjes blazer afgeronde langer,67867,4589000832967,"31,99",COM23750,"94,95",M,44,Black,Man
vest,91091000,GFC10667 36003 tstruktuurstof gestikte hartjes blazer afgeronde langer,67867,4589000832974,"31,99",COM15602,"94,95",M,38,Black,Man
vest,91023010,GFC10671 26003 tcrepe georgette afgerond,67868,4589000832851,"15,99",COM12639,"46,95",S,39,Pink oud,Woman
vest,91023010,GFC10672 67003 tsuedine gepunt rits A lijn,67869,4589000832868,"39,99",COM20695,"119,95",XS,42,Blueindigo,Woman
vest,91023010,GFC10672 67003 tsuedine gepunt rits A lijn,67869,4589000832875,"39,99",COM7663,"119,95",XL,44,Blueindigo,Man
Jacket,91044900,GFC10675 37003 tblote hals klokrok gebloemd 8 springplooien neopreen,67870,4589000832899,"34,99",COM23594,"99,95",L,39,olijf bordeau,Man
Jacket,91044900,GFC10675 37003 tblote hals klokrok gebloemd 8 springplooien neopreen,67870,4589000832905,"34,99",COM25801,"99,95",XS,42,olijf bordeau,Man
Jacket,91044900,GFC10675 37003 tblote hals klokrok gebloemd 8 springplooien neopreen,67870,4589000832912,"34,99",COM7778,"99,95",M,41,olijf bordeau,Man
Blouse,91091000,GFC10677 25003 tseersucker knoop in taille rechterschoudersplit ,67871,4589000832929,"22,99",COM12268,"66,95",XXL,39,Bluedonker,Woman
Blouse,91091000,GFC10677 25003 tseersucker knoop in taille rechterschoudersplit ,67871,4589000832936,"22,99",COM18683,"66,95",XL,38,Bluedonker,Man
Jacket,91044900,GFC10127 17002 t middenstuk kant kokerJacket,67875,4589000833544,"39,99",COM23750,"119,95",XXXL,38, Black,Woman
Jacket,91044900,GFC10127 17002 t middenstuk kant kokerJacket,67875,4589000833551,"39,99",COM12639,"119,95",XL,43, Black,Man
T-shirt,91044900,GFC10664 40003 t suedine drapagekraag ketting langere rug wijd,67877,4589000833599,"23,99",COM15602,"69,95",L,43,Blueindigo,Woman
Blouse,84031900,GFC10677 58003 t tule wijd kimonomouw franjes tricolor schuine band,67879,4589000833629,"29,99",COM12639,"89,95",M,40,olijf mosterd,Woman
Jacket,84031900,GFC10678 25003 t godetrok stroken netstof strepen goudcoating neopreen,67880,4589000833636,"40,99",COM20695,"119,95",XXL,39,Red Gold,Woman
Jacket,91091000,GFC10680 91003 t grof geweven goudcoating 8 springplooien ,67881,4589000833674,"39,99",COM7663,"119,95",XS,43,dBlue Gold,Man
Jacket,91091000,GFC10680 91003 t grof geweven goudcoating 8 springplooien ,67881,4589000833681,"39,99",COM23594,"119,95",L,38, Gold,Man
Blouse,91099090,GFC10677 61003 t zebra onder tricolore band+franjes tule,67882,4589000833698,"35,99",COM25801,"106,95",S,39,olijf mosterd,Man
Jacket,91044900,GFC10678 22003 t tule margrietjes klokrok polokraag knopen gevoerd,67883,4589000833704,"36,99",COM7778,"109,95",M,41,dBlue Red,Woman
Jacket,91044900,GFC10678 22003 t tule margrietjes klokrok polokraag knopen gevoerd,67883,4589000833711,"36,99",COM12268,"109,95",S,36,dBlue Red,Woman
Blouse,91023010,GFC1063571003 tknoop op rechterschouder gepofte taille crepe georgette,67884,4589000833728,"19,99",COM18683,"59,95",XL,43,Bluedonker,Woman
rok,91044900,GFC10637 20003 t mousseline floqué lasergesneden gevoerd,67885,4589000833735,"37,99",COM23750,"109,95",M,42,beig Black,Man
rok,91044900,GFC10637 20003 t mousseline floqué lasergesneden gevoerd,67885,4589000833742,"37,99",COM15602,"109,95",XXXL,38,beig Black,Woman
pantalon,91023010,GFC1012633002 t crepe georgette wijd 2 steekzakken 2*2 bandplooien,67886,4589000833759,"29,99",COM12639,"89,95",S,39,Black,Woman
Jacket,91023010,GFC10130 37002 t los kant bovenstuk crepe georgette 4 springplooien,67887,4589000833766,"27,99",COM20695,"79,95",XS,42,Pink oud,Man
Jacket,91023010,GFC10130 37002 t los kant bovenstuk crepe georgette 4 springplooien,67887,4589000833773,"27,99",COM7663,"79,95",S,40,Black,Woman
Jacket,91023010,GFC10679 67003 tlage taille 2 sierkleppen 2 sierknopen crepe georgette,67888,4589000833780,"23,99",COM23594,"69,95",M,37,Bluedonker,Woman
Blouse,91023010,GFC10687 54003 t  tule rondom hals oplegbloem crepe gepofte taille,67889,4589000833797,"21,99",COM25801,"64,95",XL,37,Bluekonings,Man
Blouse,91023010,GFC10687 54003 t  tule rondom hals oplegbloem crepe gepofte taille,67889,4589000833803,"21,99",COM7778,"64,95",XXL,38,Bluekonings,Woman
Blouse,91023010,GFC10687 54003 t  tule rondom hals oplegbloem crepe gepofte taille,67889,4589000833810,"21,99",COM12268,"64,95",S,43,Bluedonker,Man
Blouse,91023010,GFC10687 54003 t  tule rondom hals oplegbloem crepe gepofte taille,67889,4589000833827,"21,99",COM18683,"64,95",XS,43,Bluedonker,Man
Blouse,91023010,GFC10687 54003 t  tule rondom hals oplegbloem crepe gepofte taille,67889,4589000833834,"21,99",COM23750,"64,95",S,31,Bluedonker,Woman
Jacket,91099090,GFC10686 45893tgeglazuurd katoen klokrok spingplooien gevoerd volant n,67890,4589000833841,"29,99",COM15602,"89,95",XS,38,fushia,Woman
Jacket,91099090,GFC10686 45893tgeglazuurd katoen klokrok spingplooien gevoerd volant n,67890,4589000833858,"29,99",COM12639,"89,95",XL,38, White,Woman
Jacket,91099090,GFC10686 45893tgeglazuurd katoen klokrok spingplooien gevoerd volant n,67890,4589000833865,"29,99",COM20695,"89,95",XXL,37, White,Man
Jacket,91099090,GFC10686 45893tgeglazuurd katoen klokrok spingplooien gevoerd volant n,67890,4589000833872,"29,99",COM7663,"89,95",M,41,Black,Woman
Jacket,91099090,GFC10686 45893tgeglazuurd katoen klokrok spingplooien gevoerd volant n,67890,4589000833889,"29,99",COM23594,"89,95",M,39,Black,Woman
Jacket,91099090,GFC10683 32003 t franjes opzij open hals boord verguld,67891,4589000833896,"36,99",COM25801,"109,95",L,38,Bluekonings,Woman
Blouse,91091000,GFC10683 72003 t tule lavaliere opstaande kraag gepofte taille,67892,4589000833902,"19,99",COM7778,"59,95",M,43,Bluekonings,Woman
Blouse,91091000,GFC10683 72003 t tule lavaliere opstaande kraag gepofte taille,67892,4589000833919,"19,99",COM12268,"59,95",XL,41,Bluekonings,Woman
totaalstuk,91023010,GFC10688 31003ttour du cou gouden spiralen rondom bretel drapagekraag,67893,4589000833926,"27,99",COM18683,"82,95",M,39,Bluedonker,Man
vest,91023010,GFC10688 83003 T crepe georgette afgerond gelaserd,67894,4589000833940,"15,99",COM23750,"46,95",XXXL,42,Black,Woman
vest,91023010,GFC10688 83003 T crepe georgette afgerond gelaserd,67894,4589000833957,"15,99",COM12268,"46,95",S,38,Black,Man
pul trui,91044900,GFC10130 71002 t front crepe gepunt rug jersey,67895,4589000833964,"15,99",COM18683,"46,95",L,43,Black,Man
Jacket,91044900,GFC10680 74003tV&V hals crepe georgette 2*3 borstnepen kokerJacket,67896,4589000833971,"23,99",COM23750,"69,95",L,38,Bluedonker,Woman
Jacket,91044900,GFC10680 74003tV&V hals crepe georgette 2*3 borstnepen kokerJacket,67896,4589000833988,"23,99",COM15602,"69,95",M,31,Bluekonings,Man
Jacket,91044900,GFC10668 01003 tcrepe georgette strik gebekt lint op buste open hals r,67897,4589000833995,"38,99",COM12639,"115,95",XL,42,Bluedonker,Woman
Blouse,91044900,GFC10671 46003 t tule 2 lagen buste netstof A lijn,67898,4589000834008,"19,99",COM20695,"59,95",XL,43,Black,Man
Blouse,91044900,GFC10671 46003 t tule 2 lagen buste netstof A lijn,67898,4589000834015,"19,99",COM7663,"59,95",XS,40,Black,Man
Blouse,91044900,GFC10671 46003 t tule 2 lagen buste netstof A lijn,67898,4589000834022,"19,99",COM23594,"59,95",L,41,Black,Woman
vest,42171000,GFC10672 38003tcrepe georgette kraagloze ronde hals 5 haakjes,67899,4589000834039,"19,99",COM25801,"59,95",XXL,41,Pink,Man
Blouse,91091000,GFC10683 91003 t crepe boord volant gefronst amerikaanse mouw,67900,4589000834046,"17,99",COM7778,"49,95",S,42,Bluekonings,Man
Blouse,91091000,GFC10683 91003 t crepe boord volant gefronst amerikaanse mouw,67900,4589000834053,"17,99",COM12268,"49,95",M,40,Bluekonings,Man
Blouse,91091000,GFC10683 91003 t crepe boord volant gefronst amerikaanse mouw,67900,4589000834060,"17,99",COM18683,"49,95",S,37,Bluekonings,Man
Blouse,91091000,GFC10693 15003 t crepe georgette lint rondom hals getorseerd op rug,67901,4589000834077,"19,99",COM23750,"59,95",L,31,Bluekonings,Woman
Jacket,91091000,GFC10694 61003 t gedrapeerde hals sluier zijsplit drapage taille gelas,67902,4589000834084,"23,99",COM15602,"69,95",XS,39,Bluekonings,Woman
T-shirt,91099090,GFC10693 76003 t bol pailleten smiley vleermuismouw tule gouden boord,67903,4589000834091,"21,99",COM12639,"64,95",L,38,Blue Gold,Woman
